MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),10-10-2024 13:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),10-10-2024 13:00
10000847339,000000000034153614,0.6940,Active Export Interval (kWh),10-10-2024 13:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),10-10-2024 12:30
10000847339,000000000034153614,0.7415,Active Export Interval (kWh),10-10-2024 12:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),10-10-2024 12:00
10000847339,000000000034153614,0.7185,Active Export Interval (kWh),10-10-2024 12:00
10000847339,000000000034153614,0.5965,Active Export Interval (kWh),10-10-2024 11:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),10-10-2024 11:30
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),10-10-2024 11:00
10000847339,000000000034153614,0.4300,Active Export Interval (kWh),10-10-2024 11:00
10000847339,000000000034153614,0.0495,Active Export Interval (kWh),10-10-2024 10:30
10000847339,000000000034153614,0.0025,Active Import Interval (kWh),10-10-2024 10:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),10-10-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 10:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),10-10-2024 09:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 09:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),10-10-2024 09:00
10000847339,000000000034153614,0.0005,Active Import Interval (kWh),10-10-2024 09:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),10-10-2024 08:30
10000847339,000000000034153614,0.0245,Active Import Interval (kWh),10-10-2024 08:30
10000847339,000000000034153614,0.0610,Active Import Interval (kWh),10-10-2024 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 07:30
10000847339,000000000034153614,0.0910,Active Import Interval (kWh),10-10-2024 07:30
10000847339,000000000034153614,0.0520,Active Import Interval (kWh),10-10-2024 07:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 07:00
10000847339,000000000034153614,0.0665,Active Import Interval (kWh),10-10-2024 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 06:30
10000847339,000000000034153614,0.0845,Active Import Interval (kWh),10-10-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 06:00
10000847339,000000000034153614,0.0505,Active Import Interval (kWh),10-10-2024 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 05:00
10000847339,000000000034153614,0.0660,Active Import Interval (kWh),10-10-2024 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 04:30
10000847339,000000000034153614,0.0875,Active Import Interval (kWh),10-10-2024 04:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 04:00
10000847339,000000000034153614,0.0505,Active Import Interval (kWh),10-10-2024 04:00
10000847339,000000000034153614,0.0715,Active Import Interval (kWh),10-10-2024 03:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 03:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 03:00
10000847339,000000000034153614,0.0720,Active Import Interval (kWh),10-10-2024 03:00
10000847339,000000000034153614,0.0515,Active Import Interval (kWh),10-10-2024 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 02:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 02:00
10000847339,000000000034153614,0.0920,Active Import Interval (kWh),10-10-2024 02:00
10000847339,000000000034153614,0.0780,Active Import Interval (kWh),10-10-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 01:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 01:00
10000847339,000000000034153614,0.0600,Active Import Interval (kWh),10-10-2024 01:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 00:30
10000847339,000000000034153614,0.0945,Active Import Interval (kWh),10-10-2024 00:30
10000847339,000000000034153614,0.0735,Active Import Interval (kWh),10-10-2024 00:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),10-10-2024 00:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 23:30
10000847339,000000000034153614,0.0715,Active Import Interval (kWh),09-10-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 23:00
10000847339,000000000034153614,0.1375,Active Import Interval (kWh),09-10-2024 23:00
10000847339,000000000034153614,0.0575,Active Import Interval (kWh),09-10-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 22:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 22:00
10000847339,000000000034153614,0.0495,Active Import Interval (kWh),09-10-2024 22:00
10000847339,000000000034153614,0.0825,Active Import Interval (kWh),09-10-2024 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 21:30
10000847339,000000000034153614,0.0445,Active Import Interval (kWh),09-10-2024 21:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 21:00
10000847339,000000000034153614,0.0565,Active Import Interval (kWh),09-10-2024 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 20:30
10000847339,000000000034153614,0.0845,Active Import Interval (kWh),09-10-2024 20:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 20:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 19:30
10000847339,000000000034153614,0.0480,Active Import Interval (kWh),09-10-2024 19:30
10000847339,000000000034153614,0.0725,Active Import Interval (kWh),09-10-2024 19:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 19:00
10000847339,000000000034153614,0.0765,Active Import Interval (kWh),09-10-2024 18:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 18:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 18:00
10000847339,000000000034153614,0.1830,Active Import Interval (kWh),09-10-2024 18:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 17:30
10000847339,000000000034153614,0.1275,Active Import Interval (kWh),09-10-2024 17:30
10000847339,000000000034153614,0.0035,Active Export Interval (kWh),09-10-2024 17:00
10000847339,000000000034153614,0.0125,Active Import Interval (kWh),09-10-2024 17:00
10000847339,000000000034153614,1.3300,Active Import Interval (kWh),09-10-2024 16:30
10000847339,000000000034153614,0.0065,Active Export Interval (kWh),09-10-2024 16:30
10000847339,000000000034153614,0.0065,Active Export Interval (kWh),09-10-2024 16:00
10000847339,000000000034153614,0.0095,Active Import Interval (kWh),09-10-2024 16:00
10000847339,000000000034153614,0.0065,Active Import Interval (kWh),09-10-2024 15:30
10000847339,000000000034153614,0.0040,Active Export Interval (kWh),09-10-2024 15:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 15:00
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),09-10-2024 15:00
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),09-10-2024 14:30
10000847339,000000000034153614,0.0045,Active Import Interval (kWh),09-10-2024 14:30
10000847339,000000000034153614,0.0015,Active Export Interval (kWh),09-10-2024 14:00
10000847339,000000000034153614,0.0060,Active Import Interval (kWh),09-10-2024 14:00
10000847339,000000000034153614,0.0085,Active Import Interval (kWh),09-10-2024 13:30
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),09-10-2024 13:30
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),09-10-2024 13:00
10000847339,000000000034153614,0.0535,Active Import Interval (kWh),09-10-2024 13:00
10000847339,000000000034153614,0.0105,Active Import Interval (kWh),09-10-2024 12:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 12:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),09-10-2024 12:00
10000847339,000000000034153614,0.0170,Active Import Interval (kWh),09-10-2024 12:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 11:30
10000847339,000000000034153614,0.0305,Active Import Interval (kWh),09-10-2024 11:30
10000847339,000000000034153614,0.0190,Active Import Interval (kWh),09-10-2024 11:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),09-10-2024 11:00
10000847339,000000000034153614,0.0385,Active Import Interval (kWh),09-10-2024 10:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 10:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 10:00
10000847339,000000000034153614,0.0885,Active Import Interval (kWh),09-10-2024 10:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 09:30
10000847339,000000000034153614,0.0680,Active Import Interval (kWh),09-10-2024 09:30
10000847339,000000000034153614,0.0565,Active Import Interval (kWh),09-10-2024 09:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 09:00
10000847339,000000000034153614,0.0945,Active Import Interval (kWh),09-10-2024 08:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 08:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 08:00
10000847339,000000000034153614,0.0620,Active Import Interval (kWh),09-10-2024 08:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 07:30
10000847339,000000000034153614,0.0630,Active Import Interval (kWh),09-10-2024 07:30
10000847339,000000000034153614,0.0870,Active Import Interval (kWh),09-10-2024 07:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 07:00
10000847339,000000000034153614,0.0530,Active Import Interval (kWh),09-10-2024 06:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 06:30
10000847339,000000000034153614,0.0705,Active Import Interval (kWh),09-10-2024 06:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 06:00
10000847339,000000000034153614,0.0815,Active Import Interval (kWh),09-10-2024 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 05:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 05:00
10000847339,000000000034153614,0.0560,Active Import Interval (kWh),09-10-2024 05:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 04:30
10000847339,000000000034153614,0.0865,Active Import Interval (kWh),09-10-2024 04:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 04:00
10000847339,000000000034153614,0.0635,Active Import Interval (kWh),09-10-2024 04:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),09-10-2024 03:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),09-10-2024 03:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),09-10-2024 03:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),09-10-2024 03:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),09-10-2024 02:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),09-10-2024 02:30
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),09-10-2024 02:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),09-10-2024 02:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),09-10-2024 01:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),09-10-2024 01:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),09-10-2024 01:00
10000847339,000000000034153614,0.0005,Active Export Interval (kWh),09-10-2024 01:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),09-10-2024 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 00:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),09-10-2024 00:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),09-10-2024 00:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),08-10-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 23:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 23:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),08-10-2024 23:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 22:30
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),08-10-2024 22:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),08-10-2024 22:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 22:00
10000847339,000000000034153614,0.0810,Active Import Interval (kWh),08-10-2024 21:30
10000847339,000000000034153614,0.0020,Active Export Interval (kWh),08-10-2024 21:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 21:00
10000847339,000000000034153614,0.0380,Active Import Interval (kWh),08-10-2024 21:00
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),08-10-2024 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 20:30
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 20:00
10000847339,000000000034153614,0.0040,Active Import Interval (kWh),08-10-2024 20:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 19:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),08-10-2024 19:30
10000847339,000000000034153614,0.0035,Active Import Interval (kWh),08-10-2024 19:00
10000847339,000000000034153614,0.0000,Active Export Interval (kWh),08-10-2024 19:00
10000847339,000000000034153614,0.0045,Active Import Interval (kWh),08-10-2024 18:30
10000847339,000000000034153614,0.0010,Active Export Interval (kWh),08-10-2024 18:30
10000847339,000000000034153614,0.0030,Active Import Interval (kWh),08-10-2024 18:00
10000847339,000000000034153614,0.0030,Active Export Interval (kWh),08-10-2024 18:00
10000847339,000000000034153614,0.0190,Active Export Interval (kWh),08-10-2024 17:30
10000847339,000000000034153614,0.0045,Active Import Interval (kWh),08-10-2024 17:30
10000847339,000000000034153614,0.0890,Active Export Interval (kWh),08-10-2024 17:00
10000847339,000000000034153614,0.0010,Active Import Interval (kWh),08-10-2024 17:00
10000847339,000000000034153614,0.0000,Active Import Interval (kWh),08-10-2024 16:30
10000847339,000000000034153614,0.3015,Active Export Interval (kWh),08-10-2024 16:30
